date;type;nom;victoire
2026-06-17;entraineur;S. LALOUM;0
2026-06-17;entraineur;M. SASSIER;0
2026-06-17;entraineur;M. DAOUGABEL;0
2026-06-17;entraineur;D. LEBOIS;0
2026-06-17;entraineur;C. GAZENGEL;0
2026-06-17;entraineur;MLLE S. TREICH;0
2026-06-17;entraineur;S. DOUANEAU;0
2026-06-17;entraineur;F. TERRY;0
2026-06-17;entraineur;CHARLES BOUVIER;0
2026-06-17;entraineur;S. BOURLIER;0
2026-06-17;entraineur;D. CRESPEL;0
2026-06-17;entraineur;Y. HENRY;0
2026-06-17;entraineur;F. TERRY;0
2026-06-17;entraineur;CH. NIVARD;1
2026-06-17;entraineur;M.X. CHARLOT;0
2026-06-17;entraineur;S. LALOUM;0
2026-06-17;entraineur;F. TERRY;0
2026-06-17;entraineur;J.H. TREICH;0
2026-06-17;entraineur;A. RIEUPEYROUX;0
2026-06-17;entraineur;F. MARTY;0
2026-06-17;entraineur;B. GOETZ;0
2026-06-17;entraineur;J. BRUNEAU;0
2026-06-17;entraineur;J.Y. OLIVIER;0
2026-06-17;entraineur;J. BABIEL;0
2026-06-17;entraineur;B. GOETZ;1
2026-06-17;entraineur;M. DAOUGABEL;0
2026-06-17;entraineur;M.X. CHARLOT;0
2026-06-17;entraineur;G. VAN DE SIJPE;0
2026-06-17;entraineur;J.H. TREICH;0
2026-06-17;entraineur;Y. HENRY;0
2026-06-17;entraineur;L.B. MARTIN;0
2026-06-17;entraineur;MLLE S. TREICH;0
2026-06-17;entraineur;K. LEBLANC;0
2026-06-17;entraineur;N. LANGLOIS;0
2026-06-17;entraineur;F. MARTY;0
2026-06-17;entraineur;MLLE S. TREICH;0
2026-06-17;entraineur;K. LEBLANC;0
2026-06-17;entraineur;Y. HUREL;0
2026-06-17;entraineur;L.CL. ABRIVARD;1
2026-06-17;entraineur;F. GENCE;1
2026-06-17;entraineur;D. KUMPEN;0
2026-06-17;entraineur;WILLIAM SOUCHET;0
2026-06-17;entraineur;G. BOUTEILLER;0
2026-06-17;entraineur;B. DEBRIS;0
2026-06-17;entraineur;Y. GAUTIER;0
2026-06-17;entraineur;A. MANTA;0
2026-06-17;entraineur;J.Y. MARECHAL;0
2026-06-17;entraineur;S. ECALARD;0
2026-06-17;entraineur;WILLIAM SOUCHET;0
2026-06-17;entraineur;CH. MOTTIER;0
2026-06-17;entraineur;B. BOURGOIN;0
2026-06-17;entraineur;P. PLOQUIN;0
2026-06-17;entraineur;B. BOURGOIN;0
2026-06-17;entraineur;F. GENCE;0
2026-06-17;entraineur;CH. BOISNARD;0
2026-06-17;entraineur;H. MARIE;0
2026-06-17;entraineur;R. DERIEUX;0
2026-06-17;entraineur;VITALE CIOTOLA;0
2026-06-17;entraineur;P. FRERET;0
2026-06-17;entraineur;L. LERENARD;0
2026-06-17;entraineur;M. SASSIER;0
2026-06-17;entraineur;ST. PROVOOST;1
2026-06-17;entraineur;J. LE MER;0
2026-06-17;entraineur;PH. DAUGEARD;0
2026-06-17;entraineur;J.L. DERSOIR;0
2026-06-17;entraineur;WILLIAM SOUCHET;0
2026-06-17;entraineur;BENGT SOLBERG;0
2026-06-17;entraineur;D. BLOND;0
2026-06-17;entraineur;M. SASSIER;0
2026-06-17;entraineur;P. LELIEVRE;0
2026-06-17;entraineur;C. DELBECQ;0
2026-06-17;entraineur;K. LEBLANC;0
2026-06-17;entraineur;J. ROBERT;0
2026-06-17;entraineur;M. MOTTIER;1
2026-06-17;entraineur;A. THOMAS;0
2026-06-17;entraineur;N. MARTINEAU;0
2026-06-17;entraineur;P. LELIEVRE;0
2026-06-17;entraineur;B. CARPENTIER;0
2026-06-17;entraineur;J.P. FICHAUX;0
2026-06-17;entraineur;F. LAGADEUC;0
2026-06-17;entraineur;S. GUARATO;1
2026-06-17;entraineur;C. BUHIGNE;0
2026-06-17;entraineur;P. LELIEVRE;0
2026-06-17;entraineur;J. CORBANIE;0
2026-06-17;entraineur;S. ROGER;0
2026-06-17;entraineur;MLLE ESTELLE BRIALLON;0
2026-06-17;entraineur;S. GUARATO;0
2026-06-17;entraineur;TH. LONCKE;0
2026-06-17;entraineur;M. VARIN;0
2026-06-17;entraineur;CH.J. BIGEON;0
2026-06-17;entraineur;STÉ. ENT. JONATHAN VANMEERBECK;0
2026-06-17;entraineur;MME A.F. DONATI MARCILLAC;0
2026-06-17;entraineur;TH. RAFFEGEAU;0
2026-06-17;entraineur;ALEXANDRE CHEVRIER;0
2026-06-17;entraineur;B. ANGOT;0
2026-06-17;entraineur;D. DELAROCHE;0
2026-06-17;entraineur;A.PH. GRIMAULT;0
2026-06-17;entraineur;F. LAGADEUC;0
2026-06-17;entraineur;PH. BOUTIN;1
2026-06-17;entraineur;F. DELENCLOS;0
2026-06-17;entraineur;N. BRIDAULT;0
2026-06-17;entraineur;B. CARPENTIER;1
2026-06-17;entraineur;F. GENCE;0
2026-06-17;entraineur;F. LERCIER;0
2026-06-17;entraineur;L. BARASSIN;0
2026-06-17;entraineur;A. HUBERT;0
2026-06-17;entraineur;CH. BOISNARD;0
2026-06-17;entraineur;W. BIGEON;0
2026-06-17;entraineur;A. HUBERT;0
2026-06-17;entraineur;S. GUARATO;0
2026-06-18;entraineur;CH. DREUX;0
2026-06-18;entraineur;F. DUCROCQ;0
2026-06-18;entraineur;PH. DAUGEARD;0
2026-06-18;entraineur;S. LEBLOND;0
2026-06-18;entraineur;S. ROGER;1
2026-06-18;entraineur;S. PRIOUL;0
2026-06-18;entraineur;PH.J. POISSON;0
2026-06-18;entraineur;ST. MEUNIER;0
2026-06-18;entraineur;R. SEVESTRE;0
2026-06-18;entraineur;F. TERRY;0
2026-06-18;entraineur;RENAUD JULIEN;0
2026-06-18;entraineur;E. PELTIER;0
2026-06-18;entraineur;F. BLANDIN;0
2026-06-18;entraineur;THOMAS LEBREC;0
2026-06-18;entraineur;MLLE CH. LE COZ;0
2026-06-18;entraineur;P.L. ROUSSEAU;0
2026-06-18;entraineur;G. HOUEL;0
2026-06-18;entraineur;A. HUREAU;1
2026-06-18;entraineur;K. LEBLANC;0
2026-06-18;entraineur;T. LE BELLER;0
2026-06-18;entraineur;L.M. DAVID;0
2026-06-18;entraineur;CH. PETREMENT;0
2026-06-18;entraineur;S. DIEUDONNE;0
2026-06-18;entraineur;J. POUTREL;0
2026-06-18;entraineur;E. VARIN;0
2026-06-18;entraineur;M. MONACO;0
2026-06-18;entraineur;R. BRETON;0
2026-06-18;entraineur;J.F. SENET;0
2026-06-18;entraineur;F. TERRY;0
2026-06-18;entraineur;CL. THOMAIN;0
2026-06-18;entraineur;A. PEREIRA;0
2026-06-18;entraineur;J.M. MAILLARD;0
2026-06-18;entraineur;PH.J. POISSON;0
2026-06-18;entraineur;L.M. DAVID;0
2026-06-18;entraineur;LUCKA STAEL;0
2026-06-18;entraineur;C. JEAN;1
2026-06-18;entraineur;J.CH. PITON;0
2026-06-18;entraineur;A.G. MAILLARD;0
2026-06-18;entraineur;BASTIEN JOSEPH;0
2026-06-18;entraineur;M. SASSIER;0
2026-06-18;entraineur;TH. DUVALDESTIN;0
2026-06-18;entraineur;M. ABRIVARD;0
2026-06-18;entraineur;TH. LAMARE;0
2026-06-18;entraineur;M. PANTIC;0
2026-06-18;entraineur;L. GUILLEMIN;0
2026-06-18;entraineur;F. BLANDIN;1
2026-06-18;entraineur;CH. CUILLER;0
2026-06-18;entraineur;S. ROGER;0
2026-06-18;entraineur;CH. HESLOUIN;0
2026-06-18;entraineur;A.G. MAILLARD;0
2026-06-18;entraineur;F. TERRY;0
2026-06-18;entraineur;F. CHRISTOPHE;0
2026-06-18;entraineur;F. TERRY;0
2026-06-18;entraineur;S. DIEUDONNE;0
2026-06-18;entraineur;J. BRUNEAU;0
2026-06-18;entraineur;TH. RAFFEGEAU;0
2026-06-18;entraineur;GREGORY MARTENS;0
2026-06-18;entraineur;G. BEAUFILS;0
2026-06-18;entraineur;L.M. DAVID;0
2026-06-18;entraineur;R. LAGADEUC;0
2026-06-18;entraineur;CL. THOMAIN;0
2026-06-18;entraineur;F. TERRY;0
2026-06-18;entraineur;N. BAZIRE;1
2026-06-18;entraineur;C. CHENU;0
2026-06-18;entraineur;GUILLAUME JOUVE;0
2026-06-18;entraineur;ST. MEUNIER;0
2026-06-18;entraineur;B. MARIE;0
2026-06-18;entraineur;MME E. DESSARTRE;0
2026-06-18;entraineur;A.PH. GRIMAULT;0
2026-06-18;entraineur;ANTONIN ANDRE;0
2026-06-18;entraineur;J.F. SENET;0
2026-06-18;entraineur;D. DODIN;0
2026-06-18;entraineur;G. LESSIEU;0
2026-06-18;entraineur;B. FONTAINE;0
2026-06-18;entraineur;A. PEREIRA;0
2026-06-18;entraineur;J. LAVAINNE;0
2026-06-18;entraineur;G. FOURNIGAULT;0
2026-06-18;entraineur;H. MARIE;0
2026-06-18;entraineur;K. BUSNEL;0
2026-06-18;entraineur;A. DUPERCHE;0
2026-06-18;entraineur;G. GILLOT;1
2026-06-18;entraineur;STÉ. ENT. ANTHONY TINTILLIER;0
2026-06-18;entraineur;TH. BUSSET;0
2026-06-18;entraineur;B. VALLETTE;0
2026-06-18;entraineur;N. BRIDAULT;0
2026-06-18;entraineur;TH. BONNARDEL;0
2026-06-18;entraineur;E. VARIN;0
2026-06-18;entraineur;N. BRIDAULT;0
2026-06-18;entraineur;V. MARTENS;0
2026-06-18;entraineur;R. DESPRES;0
2026-06-18;entraineur;A. MUIDEBLED;0
2026-06-18;entraineur;B. MARIE;0
2026-06-18;entraineur;MME SABINE KAGEBRANT;1
2026-06-18;entraineur;H. CHAUVE-LAFFAY;0
2026-06-18;entraineur;S. LALOUM;0
2026-06-18;entraineur;JEROME DAVID;0
2026-06-18;entraineur;N. BAZIRE;0
2026-06-18;entraineur;M. SASSIER;0
2026-06-18;entraineur;A. DUPERCHE;0
2026-06-18;entraineur;G. RAFFESTIN;0
2026-06-18;entraineur;E.G. BLOT;0
2026-06-18;entraineur;D. KUMPEN;0
2026-06-18;entraineur;A.G. MAILLARD;0
2026-06-18;entraineur;P.Y. VERVA;0
2026-06-18;entraineur;S. LALOUM;0
2026-06-18;entraineur;K. BUSNEL;0
2026-06-18;entraineur;K. BUSNEL;0
2026-06-18;entraineur;E. VARIN;0
2026-06-18;entraineur;D. LEBOIS;0
2026-06-18;entraineur;B. LEFEVRE;0
2026-06-18;entraineur;Y. LAVIGNE;0
2026-06-18;entraineur;T. AGUIAR;0
2026-06-18;entraineur;M. LEBREC;1
2026-06-18;entraineur;G. LESSIEU;0
2026-06-18;entraineur;G. RAFFESTIN;0
2026-06-18;entraineur;L. FRESNEAU;0
2026-06-18;entraineur;J. CUOQ;0
2026-06-18;entraineur;L. LERENARD;0
2026-06-18;entraineur;THÉO RADOUX;1
2026-06-18;entraineur;L. LERENARD;0
2026-06-18;entraineur;A. PEREIRA;0
2026-06-18;entraineur;M. ABRIVARD;0
2026-06-18;entraineur;L. BROUST;0
2026-06-18;entraineur;R. MOURLON;0
2026-06-18;entraineur;E. VARIN;0
2026-06-18;entraineur;B. RUET;0
2026-06-18;entraineur;G. LESSIEU;0
2026-06-18;entraineur;P. PELLEROT;0
2026-06-18;entraineur;N. BRIDAULT;0
2026-06-18;entraineur;B. MARIE;0
2026-06-18;entraineur;R. DESPRES;0
2026-06-18;entraineur;M. SASSIER;0
2026-06-18;entraineur;R. WESTERINK;0
2026-06-18;entraineur;T. LE BELLER;1
2026-06-18;entraineur;CH. DREUX;0
2026-06-18;entraineur;STÉ. ENT. FABRICE SOULOY;0
2026-06-18;entraineur;B. VALLETTE;0
2026-06-18;entraineur;A. RIPOLL RIGO;0
2026-06-18;entraineur;L. LERENARD;0
2026-06-18;entraineur;A. CHAVATTE;0
2026-06-18;entraineur;M. SASSIER;0
2026-06-18;entraineur;G. GILLOT;1
