nom;nb_courses;nb_victoires;gains_total;somme_distances;derniere_date
MONEY LAND;4;0;0;10825.0;2026-06-27
JAIRO DE GUOZ;5;0;0;13950.0;2026-06-20
JENNY BEACH;2;0;0;5550.0;2026-03-16
JALISCA FLIGNY;4;1;0;11300.0;2026-05-08
JEMILLIA BELLA;2;0;0;5500.0;2026-07-05
JOCKEY;4;2;0;10975.0;2026-07-13
JAYA DES BROUSSES;3;0;0;8500.0;2026-06-19
JOHANA DU GUESCLIN;2;0;0;5500.0;2026-03-29
LEWIS PARK;2;0;0;5600.0;2026-07-13
LE FRENCH DU SCION;5;1;0;13600.0;2026-06-27
L'ARTISTE MIL;1;0;0;2700.0;2026-02-22
LINDA DES LANDES;7;0;0;19050.0;2026-06-24
LEOPOLD DU BANNEY;4;1;0;11075.0;2026-07-10
LET'S GO VAL;9;1;0;23725.0;2026-07-05
LORD OF WIND;2;0;0;5100.0;2026-06-11
KAISER GIBUS;4;0;0;10950.0;2026-06-13
KESSLER CELESTE;2;0;0;5525.0;2026-03-08
JUSTE APRES;5;0;0;13775.0;2026-07-12
JACKPOT DU LOT;2;0;0;5550.0;2026-03-14
JOUEUR;1;0;0;2700.0;2026-02-22
KABIR BEDI;3;0;0;8400.0;2026-04-26
KALVITA LEBEL;1;0;0;2700.0;2026-02-22
KESSY MADRIK;2;0;0;5650.0;2026-05-18
KALI DU PERIGORD;4;1;0;10800.0;2026-05-31
KEZURA LORRAINE;6;1;0;14134.0;2026-07-01
MAGIC SYSTEM;4;0;0;10650.0;2026-07-10
METALO DU RIF;4;1;0;11450.0;2026-06-19
MUSTANG D'ERI;6;1;0;16700.0;2026-05-25
MAJOR ONE;3;0;0;8400.0;2026-07-04
MALAWI;1;0;0;2850.0;2026-02-22
MONTANA DU BOIS;4;0;0;11225.0;2026-07-02
MALO D'AVEL;3;1;0;8750.0;2026-05-02
MILLION DIAMANT;1;0;0;2850.0;2026-02-22
MAUVE DE FELLIERE;1;0;0;2850.0;2026-02-22
MISTRAL D'ERI;6;0;0;16600.0;2026-07-04
MISTER DE L'AUMOY;5;0;0;13525.0;2026-06-23
LAUTREC CARISAIE;9;1;0;25675.0;2026-06-09
LELSA RUSH;1;0;0;2850.0;2026-02-22
LOLA DE BASSIERE;6;0;0;16950.0;2026-07-09
LOEM DU TAY;5;0;0;14475.0;2026-06-07
LAPACHO DU FIER;3;0;0;8400.0;2026-05-14
LIEGO DU NOYER;2;0;0;5800.0;2026-05-02
LISZT DU CHATELET;4;0;0;11075.0;2026-05-15
LARINA DE LA MOIRE;5;2;0;13700.0;2026-07-02
JULICIA DE NESLE;2;0;0;5475.0;2026-04-05
JAMELIN;3;0;0;8525.0;2026-03-29
HOBBY DE L'EVRE;6;0;0;16275.0;2026-07-11
JIM DE SUCE;5;1;0;14575.0;2026-06-16
HIVAR DE CELLAND;3;0;0;8450.0;2026-03-22
INDIANA BUROISE;3;0;0;8600.0;2026-03-29
L'AMIRAL CHATAULT;5;2;0;13675.0;2026-05-20
LISANDRO DE LOU;5;0;0;13450.0;2026-05-18
LOUP D'ERPION;4;0;0;10700.0;2026-06-20
LEONARD;8;1;0;19050.0;2026-07-07
KILIANA DU VAUTOUR;1;0;0;2700.0;2026-02-23
KORONA DU CHIFFRES;3;1;0;7850.0;2026-04-25
KARA DU VAUTOUR;3;0;0;8325.0;2026-05-13
KARA DES BROUSSES;2;0;0;5100.0;2026-05-23
KARLA DES THUYAS;3;0;0;7700.0;2026-04-11
KADOLINE WEST;1;0;0;2700.0;2026-02-23
KAABA RINGEAT;6;1;0;15925.0;2026-06-17
KOQUETTE LIRE;9;1;0;24750.0;2026-06-22
KATYUSHA;3;1;0;8050.0;2026-03-28
KATHLEEN DU NORD;4;0;0;10675.0;2026-05-31
KLARISSA;6;0;0;16350.0;2026-06-22
KALAMATA BEACH;1;0;0;2700.0;2026-02-23
KOLOSSE RHODES;1;0;0;2700.0;2026-02-23
KEFIR COHIAIS;4;0;0;9850.0;2026-06-20
KINDER DE LA NAVE;4;0;0;10650.0;2026-04-20
KILLER DE BEAULIEU;6;0;0;15700.0;2026-06-22
KRAPO LILA;2;0;0;5250.0;2026-04-05
KOLCANI JEEP;3;0;0;8325.0;2026-04-05
KASHMIR PRESTANCE;4;0;0;10825.0;2026-06-20
KYROC D'ERPION;7;1;0;18825.0;2026-07-09
KAISER DE SIENNE;2;0;0;5525.0;2026-04-26
KINGSLEY ROBSEN;2;0;0;5500.0;2026-05-13
KITALIANO ALGREF;6;2;0;16250.0;2026-05-25
INSERT DU BAS BOSQ;4;0;0;9850.0;2026-04-28
IN AMERICA;5;0;0;13350.0;2026-05-03
JAZZ JENILOU;6;4;0;16725.0;2026-06-07
JURASSIC;8;1;0;21450.0;2026-07-10
MAGIC LOVE ELEVEN;3;0;0;8400.0;2026-04-13
MANHATTAN SYGA;3;1;0;8325.0;2026-03-22
MAN OF WOOD;5;1;0;14175.0;2026-05-21
MONT LIGNERIES;5;0;0;13775.0;2026-07-05
MOJITO CENE;7;1;0;17825.0;2026-06-13
MASTER KING;6;1;0;15875.0;2026-07-07
MAXIM D'HERTALS;5;0;0;12925.0;2026-05-16
MAFIA;3;0;0;8400.0;2026-06-22
MALICE DES CHAMPS;3;0;0;8475.0;2026-04-06
MISS DE REUX;4;0;0;10425.0;2026-05-24
MADY DU POMMEREUX;7;0;0;19125.0;2026-06-26
MIDNIGHT DU VICLAU;5;2;0;13075.0;2026-05-26
NELSON CHARENTAIS;3;0;0;7200.0;2026-03-16
NETSUKE;3;0;0;7525.0;2026-04-23
NINETY ONE BOND;3;0;0;8075.0;2026-04-05
NO COUNTRYNESS;3;1;0;8350.0;2026-03-30
NOBI BAROSSO;1;0;0;2825.0;2026-02-23
NORD CALITY;7;1;0;18800.0;2026-06-14
NOURKIS;6;1;0;16600.0;2026-07-01
NYSKIO SPORT;5;1;0;12875.0;2026-04-27
NEBRASKA;1;0;0;2825.0;2026-02-23
NEOH DAIRPET;5;0;0;13300.0;2026-05-20
MARTIN DOL;4;2;0;10500.0;2026-04-24
MARIO DE SIERRA;2;0;0;5650.0;2026-04-27
MILTON DREAM;4;0;0;11250.0;2026-06-07
MAGISTER;6;0;0;15825.0;2026-06-07
LEADER DE CERISY;7;0;0;18775.0;2026-07-15
LAGON DU DEZERT;1;0;0;2850.0;2026-02-24
LAPIN AGILE;3;0;0;8150.0;2026-05-18
MARCH OF THE QUEEN;1;0;0;2850.0;2026-02-24
MELINA BILOU;1;0;0;2850.0;2026-02-24
MOON NORMANDY;5;2;0;12625.0;2026-06-24
MADAME BOVARY;4;0;0;10700.0;2026-06-04
MAFIA DU BAS BOSQ;6;0;0;15925.0;2026-07-10
NEIGE DEBAILLEUL;1;0;0;2850.0;2026-02-24
NERISSA MESLOISE;5;0;0;13425.0;2026-06-15
NUEVA DE VANDEL;1;0;0;2850.0;2026-02-24
JAMES BOND GWEN;2;0;0;5475.0;2026-07-12
ITALIANO;5;0;0;13450.0;2026-05-03
IESOLO;4;1;0;11175.0;2026-07-02
HERMES DU LEARD;3;0;0;7100.0;2026-04-07
JOBSPOST;2;2;0;4200.0;2026-03-21
MISTER DONALD;1;0;0;2100.0;2026-02-25
CHEMAR;1;0;0;2100.0;2026-02-25
NORTON ELCE;2;0;0;5075.0;2026-07-16
NOUMEA DES BROUETS;3;0;0;7600.0;2026-04-30
NATIWHEL;1;0;0;2200.0;2026-02-25
MAITRE DU CHENE;6;1;0;16350.0;2026-07-05
MAJOR DU MARGAS;8;0;0;22200.0;2026-07-05
KIM SPEED;3;0;0;8375.0;2026-04-10
KRONA VIKING;6;0;0;15975.0;2026-07-05
ESTEREL GI;3;0;0;7500.0;2026-04-04
KATIA DE MUZE;3;1;0;8125.0;2026-07-16
MAFIA RINGEAT;5;0;0;13775.0;2026-06-19
MANDRAGORA FLEURY;6;0;0;14925.0;2026-07-12
MACAREUX DU TRIEUX;1;0;0;2850.0;2026-02-25
MISTER CHARLY;4;0;0;10950.0;2026-05-29
HENRIQUE;6;1;0;16025.0;2026-05-13
ISOLEE DU BOUILLON;4;0;0;11350.0;2026-06-27
JOAO DE VANDEL;1;0;0;2700.0;2026-02-25
IVAN D'URZY;3;0;0;7650.0;2026-04-18
JACK DU CEBE;5;3;0;13800.0;2026-07-04
NOTTINGHAM ROYAL;4;0;0;11225.0;2026-05-15
ISEULT FLOWER;3;0;0;8900.0;2026-04-22
FICIMER;2;0;0;5575.0;2026-06-16
HEDIC GEMA;5;1;0;14050.0;2026-06-17
MADRELLO;2;0;0;5550.0;2026-07-05
MAN ON FIRE;2;2;0;5625.0;2026-03-03
MARCHE A L'OMBRE;1;0;0;2700.0;2026-02-26
MAHATMA;4;0;0;10775.0;2026-05-09
NAPOLEON DE GOUYE;5;0;0;13075.0;2026-06-26
NETFLIX MADRIK;4;1;0;10925.0;2026-06-19
NICIAS;3;1;0;8250.0;2026-04-15
NOFARO;1;0;0;2925.0;2026-02-26
NUMERO DE LAUMONT;5;1;0;14000.0;2026-04-24
NIDORINO;5;0;0;14800.0;2026-05-27
NICE PARIS;2;0;0;5625.0;2026-07-15
LE POMMEREUX;3;0;0;8850.0;2026-03-27
LAMTOTO;3;0;0;7875.0;2026-04-25
HARBOUR D'ORGERES;5;0;0;12125.0;2026-05-27
LEGOLAS;5;0;0;14075.0;2026-06-27
KHERMES D'URZY;6;0;0;16825.0;2026-06-19
KATINKA GEMA;3;0;0;8575.0;2026-04-15
INDIANO JIM;4;0;0;11425.0;2026-06-29
MOON DES ARRIS;7;1;0;18975.0;2026-07-03
MAGIE DU LUPIN;1;1;0;2850.0;2026-02-26
MIBORA BUISSONAY;5;0;0;12900.0;2026-07-13
MAJESTY QUICK;3;0;0;8450.0;2026-05-07
LOVE YOU GAME;2;0;0;5750.0;2026-07-13
LIONEL ECUS;2;0;0;5850.0;2026-06-22
LUNCH;2;0;0;5525.0;2026-03-08
LUGANO DE HOUELLE;5;3;0;13350.0;2026-07-08
JAGUAR DU FAN;6;0;0;16225.0;2026-07-08
GAUCHO DE LA NOUE;2;0;0;5175.0;2026-04-10
ILMAT DES KECHES;3;0;0;8425.0;2026-07-08
ILIO MANNETOT;4;0;0;11225.0;2026-06-01
IGRISONI;2;0;0;5300.0;2026-03-09
INSTINCT SAINT BAR;4;1;0;11450.0;2026-06-07
HARIBO DU CARNOIS;6;0;0;16625.0;2026-06-25
HIDALGO DE VARENNE;2;0;0;5000.0;2026-03-06
ISERIA GRIFF;7;0;0;19925.0;2026-07-14
IMOKO JIBELAU;5;0;0;14350.0;2026-06-24
NESTINA;2;0;0;5700.0;2026-03-11
NOBLE DE SOURCE;4;2;0;11075.0;2026-07-10
NORMA DU LEARD;4;1;0;10050.0;2026-05-12
NO ONE;4;1;0;10575.0;2026-04-30
NESSICA PLANCHETTE;4;0;0;10150.0;2026-04-24
HOTLINE JAVANAISE;8;0;0;22625.0;2026-07-05
ICONIC JET;2;0;0;5725.0;2026-03-14
JUST PARTY DU FIEF;3;0;0;8375.0;2026-06-08
JOSTA;7;0;0;20225.0;2026-06-07
JUST BUILT;5;0;0;13750.0;2026-05-22
HIPPONY BOURGEOISE;2;0;0;5675.0;2026-03-08
IZIO D'ECHAL;3;0;0;8000.0;2026-06-07
ILTON DU BRAY;3;0;0;8350.0;2026-05-01
NIGHT CLUB;5;0;0;13325.0;2026-06-25
NOBELIX;4;0;0;9575.0;2026-04-14
NOE DU BOURG;1;0;0;2700.0;2026-02-26
NAHEMA BLUES;3;0;0;7000.0;2026-07-05
NOSTALGIE CENE;7;0;0;17800.0;2026-06-13
NEVA DES COMTESSES;1;0;0;2700.0;2026-02-26
MOLLY D'ACADIE;2;0;0;4150.0;2026-07-12
MAGIC MOVER;4;0;0;9600.0;2026-07-17
MIMI PINSON;6;0;0;15275.0;2026-06-29
MERCI MERCY;7;0;0;16575.0;2026-07-12
MAYA DU MESNIL;2;0;0;4750.0;2026-06-06
MISS DE TREMONT;4;0;0;10300.0;2026-05-11
MUST DELTO;2;0;0;4075.0;2026-03-18
MIGNON DU LOISIR;5;1;0;11675.0;2026-06-20
MARQUIS DES CHAMPS;2;0;0;4650.0;2026-05-24
MACFLY JIGANAYS;3;0;0;6750.0;2026-07-12
MIRACLE DU RABUTIN;5;0;0;13200.0;2026-07-01
MILO JOSSELYN;4;0;0;10250.0;2026-05-15
MATCH POINT;2;0;0;4075.0;2026-03-18
LE BEAU GOSS D'ABY;1;0;0;2725.0;2026-02-26
LALMERIA FILO;8;1;0;20625.0;2026-05-28
LIGUINOISE;1;0;0;2725.0;2026-02-26
LORD TRAPASSOU;1;0;0;2725.0;2026-02-26
IMPERATRICE VITELA;4;0;0;11000.0;2026-06-27
MANOLA DE MUZE;5;0;0;13075.0;2026-07-13
MALICIA DU ROCHER;8;0;0;20275.0;2026-07-10
LAROZE DU GERS;5;1;0;12900.0;2026-06-06
LUCKY PRIM;3;0;0;7000.0;2026-07-16
LEADER DE VENEL;4;0;0;8650.0;2026-06-24
LOGAN DES PRES;4;0;0;10475.0;2026-06-07
LE BOIS JOSSELYN;1;0;0;2175.0;2026-02-27
PLAYBOY DE REVE;1;0;0;2850.0;2026-02-27
KRISTO STAR;5;1;0;12800.0;2026-05-06
FIORANO;2;0;0;5650.0;2026-03-06
EMPIRE AS;4;0;0;10500.0;2026-04-24
LOVELY WILMA;5;2;0;11850.0;2026-07-09
FLORES DE CAMPO;3;0;0;6950.0;2026-05-13
FIABA DEL RONCO;4;0;0;9050.0;2026-05-22
HIMBERLAND;6;0;0;15500.0;2026-07-13
FURIOSO FLIGNY;4;0;0;10650.0;2026-05-21
COQUAHOLY;1;0;0;2700.0;2026-02-27
JE REVE DU BOIS;5;0;0;13200.0;2026-05-13
NANILLE DES APRES;4;0;0;11175.0;2026-07-16
NINO VERO;1;0;0;2825.0;2026-02-27
MARGARITA SANTMIXO;4;0;0;10925.0;2026-06-06
MISTER CAPELLO;6;0;0;16850.0;2026-07-16
MAX DE LA NOE;5;2;0;13950.0;2026-06-04
MATY ROYALE;4;0;0;11125.0;2026-05-01
MARQUISE DELACOUR;4;0;0;11175.0;2026-06-20
LOLITA DE SUCE;1;0;0;2825.0;2026-02-27
LUBIE DE CELINIERE;5;2;0;13000.0;2026-07-15
LEO DES PIECES;4;0;0;11225.0;2026-07-02
LEWIS GO;2;0;0;5550.0;2026-03-15
L'INCORRUPTIBLE;7;0;0;19650.0;2026-07-02
JULLOU;4;1;0;10875.0;2026-07-02
IVES DES GLENAN;5;0;0;13325.0;2026-07-13
HELIA SUCCES;5;0;0;14225.0;2026-07-11
HIP HOP DE MADKER;1;0;0;2825.0;2026-02-27
JAPPELOUP TURGOT;6;1;0;15150.0;2026-06-12
INSIGHT SPOKEN;1;0;0;2825.0;2026-02-27
HISTOIRE PHILS;5;0;0;14075.0;2026-07-11
NASTY GIRL QUICK;2;0;0;4900.0;2026-04-12
NEW DE LA COTE;2;0;0;4900.0;2026-04-02
NIKE RIVER;5;0;0;12525.0;2026-04-29
NEUF DE COEUR;3;0;0;7375.0;2026-07-15
NEREIDE PAN;6;0;0;15100.0;2026-07-17
KASGAGNAT;3;1;0;7950.0;2026-06-17
JUDIRA DE HOUELLE;4;0;0;10800.0;2026-05-17
JULIUS WILMIE;4;0;0;10800.0;2026-06-27
JOE LOUIS;2;1;0;5275.0;2026-04-24
ISPAHAN TEAM;3;0;0;7400.0;2026-05-30
MARCOTTE D'ALBRET;5;0;0;13200.0;2026-07-14
MER AGITEE;1;0;0;2750.0;2026-02-27
MILANO DE LIGNY;4;0;0;10275.0;2026-06-20
DAY AND NIGHT;1;0;0;2100.0;2026-02-28
MASAI MARA;3;1;0;7625.0;2026-04-15
GIAVA WISE L;3;0;0;7125.0;2026-07-09
GENNYFER SELFS;1;0;0;2100.0;2026-02-28
GENEVE KB FONT;1;0;0;2100.0;2026-02-28
MY PRINCESS;5;0;0;13150.0;2026-06-21
MADEMOISELLE JANE;3;0;0;8275.0;2026-06-06
INTELLO DE CHENU;5;0;0;12234.0;2026-07-04
GALOPIN DE BIANCA;8;0;0;15636.0;2026-07-04
GAUDI LAKSMY;1;1;0;2100.0;2026-02-28
MERMOZ;6;0;0;13475.0;2026-06-29
TRIGUELUS;2;0;0;4950.0;2026-06-02
MURO;7;0;0;17300.0;2026-07-16
COBRA KILLER GAR;7;0;0;18259.0;2026-07-11
JOSHUA PEJI;3;0;0;8450.0;2026-07-01
JOJO TOONS;4;1;0;9500.0;2026-05-15
MALICE DE FRECA;2;0;0;5550.0;2026-03-21
MUSCADE LEMAN;4;0;0;10950.0;2026-06-19
LADY DU JAS;3;0;0;8775.0;2026-06-09
LUNE D'ERABLE;5;0;0;14150.0;2026-07-05
KADO D'OCCAGNES;4;0;0;9825.0;2026-04-15
MINDFREAK;1;1;0;2150.0;2026-02-28
MUCHO CASH;8;0;0;20675.0;2026-07-10
MANZANA ERA;6;1;0;16375.0;2026-06-10
MY LADY PRINCESS;5;3;0;11550.0;2026-07-17
MOLLY FLIGNY;2;0;0;5700.0;2026-03-27
NAVIDA PURA VIDA;7;0;0;17225.0;2026-06-09
NEIGE TURGOT;7;0;0;17950.0;2026-07-17
NINETEEN SIXTY ONE;2;0;0;5625.0;2026-07-10
NODESSA JOSSELYN;1;0;0;2925.0;2026-02-28
NATIVEDARCHE;3;0;0;8775.0;2026-07-12
NESMILLE ELEVEN;8;0;0;20725.0;2026-07-17
JAZZ LINOIS;6;0;0;15075.0;2026-07-13
NATIVE DE PLAY;7;0;0;16875.0;2026-07-10
MARILYN D'OURVILLE;4;0;0;9825.0;2026-05-19
MANDARINE BAM;5;0;0;12700.0;2026-07-13
MADU JOSSELYN;6;1;0;15900.0;2026-07-02
MONONOKE DE BRETT;7;1;0;18300.0;2026-06-28
MA BEAUTE;6;0;0;16750.0;2026-06-09
MAMBO DE CAHOT;7;2;0;18450.0;2026-07-17
MATRIX DE LA BAIE;4;0;0;10350.0;2026-06-20
MONSIEUR DARLING;6;1;0;15400.0;2026-07-15
MILLION DREAMS;7;2;0;17700.0;2026-07-15
MAJESTIC DU KLAU;2;0;0;5575.0;2026-04-04
LUXURY DU DOUAROU;6;1;0;17050.0;2026-06-05
LABEL GEMA;3;0;0;7825.0;2026-06-15
LATINO DES ISLES;3;0;0;7950.0;2026-06-15
LUCKY DES GAUDINES;1;0;0;2700.0;2026-03-01
L'ARNACOEUR;4;3;0;10825.0;2026-06-07
MEADOWLANDS JULMA;1;0;0;2575.0;2026-03-01
MHALKALA DE VANDEL;5;2;0;13050.0;2026-06-01
MERVEILLE DU GAZON;1;0;0;2575.0;2026-03-01
MAGNUM DE BLARY;5;0;0;13475.0;2026-06-19
LUMIERE DU LOOK;2;0;0;5300.0;2026-05-15
LYZA DES THIRONS;2;0;0;4950.0;2026-03-13
LUNA DES MALBERAUX;4;0;0;10725.0;2026-04-24
LOVE ME PASS;4;0;0;9800.0;2026-05-28
LIONNE DES BROUETS;3;0;0;8325.0;2026-04-24
LAZIZA DE LIGNY;1;0;0;2625.0;2026-03-01
LEWIS DU PADOUENG;4;1;0;10475.0;2026-06-05
L'AMIRAL DE BOUERE;4;0;0;10725.0;2026-06-14
LOVE DU PASSAGE;1;0;0;2625.0;2026-03-01
KWYTE DE HOUELLE;2;0;0;5575.0;2026-03-13
HAMBRIN D'ARANAU;6;2;0;15525.0;2026-07-14
IN THE MOOD GEDE;1;0;0;2625.0;2026-03-01
KOGNAC DES TOURS;2;0;0;5275.0;2026-03-07
KIF DU TRAPASSOU;1;0;0;2625.0;2026-03-01
HEPICETOU;5;0;0;12175.0;2026-05-17
HARONA D'OLIVERIE;3;0;0;8175.0;2026-04-13
ICARE DECAST;1;0;0;2575.0;2026-03-01
ICI MACHECOUL;3;1;0;7850.0;2026-04-06
MAN O WAR;2;0;0;5200.0;2026-06-26
MYSTERY SIXTY ONE;2;1;0;5450.0;2026-07-05
MAESTRO D'ANDRAUX;3;0;0;7200.0;2026-04-12
MALAGA DESBOIS;1;0;0;2600.0;2026-03-01
MISTER BESNOT;1;0;0;2600.0;2026-03-01
LET'S GO D'AIRZA;2;0;0;5600.0;2026-03-27
LE MARGINAL;2;0;0;5525.0;2026-03-10
LUCKY ARCTIC;5;0;0;11800.0;2026-05-10
LOOKING SIXTY ONE;6;1;0;16000.0;2026-06-24
KIEFFER D'OURVILLE;4;1;0;10550.0;2026-07-05
JOUR DE TONNERRE;1;0;0;2600.0;2026-03-01
HOLD UP NOCTURNE;4;0;0;10200.0;2026-06-10
JOLIE SCALA;2;0;0;5250.0;2026-05-03
IDYLLE GEMA;1;0;0;2600.0;2026-03-01
JUNON DU VASSET;4;0;0;10600.0;2026-06-05
JADORE JULRY;3;0;0;7975.0;2026-06-19
HALTO MESSI;6;0;0;15975.0;2026-07-17
JET DES PRES;6;0;0;16525.0;2026-07-03
JALISCO FLIGNY;7;0;0;17909.0;2026-06-12
NAMI JIEL;1;0;0;2550.0;2026-03-01
NARCO CONNECTION;4;1;0;10475.0;2026-05-05
NARLA DES CHALIERS;1;0;0;2550.0;2026-03-01
NEW LOOK SENOVILLE;4;0;0;9625.0;2026-05-11
NOTUS VOLO;3;0;0;7700.0;2026-03-28
NUANCE DU GRIPPON;5;0;0;12650.0;2026-07-02
NIGHT SNOW;3;0;0;7850.0;2026-03-22
NINI DU POMMEREUX;3;0;0;8050.0;2026-05-14
NOVA DU FER;8;1;0;22100.0;2026-07-07
LEGENDE DU GERS;5;2;0;12850.0;2026-05-25
LOOK DAIRPET;3;0;0;7450.0;2026-06-19
LORETTE D'ERABLE;4;0;0;10625.0;2026-06-18
LUTIN DE LA BESVRE;5;1;0;13275.0;2026-06-22
LADY DES VALOIS;4;0;0;10400.0;2026-06-01
LICARI;2;0;0;5375.0;2026-03-30
GAMIN DE COKTAIL;5;0;0;13775.0;2026-04-14
MERALTO;5;0;0;13075.0;2026-06-22
MANGO DU POMMEREUX;7;1;0;18400.0;2026-06-22
MAVERICK DE CONROS;1;0;0;2500.0;2026-03-01
MON ROYAUME;4;0;0;10400.0;2026-07-10
MARIE LOUISE;3;0;0;7650.0;2026-05-24
MA JYL;5;1;0;13450.0;2026-07-16
MAHAGHORA;5;0;0;12775.0;2026-06-13
MISS SUNSHINE;1;0;0;2500.0;2026-03-01
MY LOVE STORY;6;0;0;14900.0;2026-07-10
JUSTIN DE VALMONT;3;0;0;7500.0;2026-04-19
JISKAYA DE CARSI;5;0;0;13250.0;2026-04-21
INOX MAZA;1;0;0;2500.0;2026-03-01
JEWEL D'ARGENT;3;1;0;7725.0;2026-03-23
JARDY DES LANDES;3;1;0;8175.0;2026-05-08
JERIDAN;7;0;0;18400.0;2026-06-20
JAM DES LANDES;1;0;0;2500.0;2026-03-01
JIJI DOUZOU;1;0;0;2500.0;2026-03-01
NAPOLEON;8;0;0;19650.0;2026-07-10
NETEYAM;5;0;0;12400.0;2026-06-09
NINON D'AS;2;0;0;4300.0;2026-07-05
NOBEL SPEED;7;2;0;18475.0;2026-07-13
NOXUS JIEL;2;0;0;5000.0;2026-03-23
NUMBER ONE LOVER;2;0;0;4600.0;2026-03-15
NOBLE QUEEN;5;1;0;11750.0;2026-05-11
NEVADA NAY;3;0;0;6750.0;2026-06-27
NUANCE D'ESPOIR;2;0;0;4300.0;2026-03-29
LOVE IN CREPON;1;0;0;2800.0;2026-03-01
LADY DU CAPRE;4;0;0;10775.0;2026-07-04
LUMIO ERCA;1;0;0;2800.0;2026-03-01
LOUVIERS;7;1;0;19750.0;2026-06-28
KID DES PLEIGNES;1;0;0;2825.0;2026-03-01
IGOR DES CAILLONS;5;0;0;13925.0;2026-06-30
HYROPHARE;5;0;0;14025.0;2026-07-11
KARBONE CASH;4;0;0;9875.0;2026-04-13
JILIKA DU MESLE;8;1;0;21850.0;2026-07-13
MIG BRETONNIERE;1;0;0;2800.0;2026-03-01
MISTRAL D'HERMES;4;2;0;11150.0;2026-04-23
MANDATED;1;0;0;2800.0;2026-03-01
MINOS DE VANDEL;4;2;0;11100.0;2026-06-19
MANHATTAN BEAT;4;0;0;11025.0;2026-04-27
MAEVIA CAUVELLIERE;1;0;0;2800.0;2026-03-01
MAGIE DES BORDES;3;0;0;8275.0;2026-06-19
MELICENDRE DE FRAD;1;0;0;2800.0;2026-03-01
MAMOUNE DE VISAIS;1;0;0;2800.0;2026-03-01
MAGGIE MAY;1;0;0;2800.0;2026-03-01
KELLY DU MENIL;2;0;0;5250.0;2026-03-30
KINJAL DE BELLANDE;9;2;0;24275.0;2026-07-12
KA DEUX TONIQUE;2;1;0;5625.0;2026-04-05
KENZO D'EVA;2;0;0;5100.0;2026-06-07
NAIMAR;3;1;0;8175.0;2026-05-12
NANOU DE PADD;4;0;0;10525.0;2026-07-09
NAVAJA DE CORDAY;4;0;0;9925.0;2026-05-16
NOBEL DE PAIL;9;0;0;23075.0;2026-07-16
NORA CERA;1;0;0;2625.0;2026-03-01
NEWJOY REVERIE;5;0;0;12600.0;2026-05-16
NINA JAVO;1;0;0;2625.0;2026-03-01
MANCHO GUILLERVIL;1;0;0;2625.0;2026-03-01
MAXIMUS PIYA;3;1;0;8075.0;2026-04-04
MON LOOK A MOI;2;0;0;5325.0;2026-07-04
MERLIN DU FAYARD;2;0;0;5275.0;2026-06-02
MALKO BOIS MORIN;1;0;0;2625.0;2026-03-01
MADMAX DE L'AUMOY;2;0;0;5325.0;2026-06-27
MALFAITEUR;2;0;0;5475.0;2026-03-14
MIRAGE DES VENTES;3;0;0;8025.0;2026-05-30
MAJOR DE TOUCHYVON;4;0;0;10625.0;2026-06-08
MINOU D'ECHAL;5;2;0;13750.0;2026-06-09
MEC DE MUTRECY;8;2;0;22150.0;2026-07-05
KINGDOM ME;4;0;0;10700.0;2026-06-08
KAHAL DES RUETTES;6;0;0;16175.0;2026-07-16
KILEFAIT;6;0;0;16300.0;2026-07-02
KALADO DE HOUELLE;1;0;0;2625.0;2026-03-01
KELIA DES TOUCHES;2;0;0;4825.0;2026-06-22
MAGA DE VIVE;1;0;0;2625.0;2026-03-01
MAVIE DES VENTES;2;0;0;5325.0;2026-05-30
MEMOIRE D'EPONA;2;0;0;5575.0;2026-05-02
MAYA D'ECHAL;2;0;0;5625.0;2026-05-14
MIYAH SALLELOISE;2;0;0;5475.0;2026-03-14
MISS NYJA;3;0;0;8150.0;2026-06-30
MYA DES MONTS;3;0;0;8075.0;2026-06-13
MA BEAUTE D'AMOUR;6;1;0;15200.0;2026-06-27
MABELLE DE PAIL;2;0;0;5325.0;2026-04-27
JOUVENCE DE KACY;3;0;0;8125.0;2026-05-08
IMPERIALE NORMANDE;1;0;0;2625.0;2026-03-01
HARABICA;5;0;0;13800.0;2026-05-01
JOLI GECECA;2;0;0;4825.0;2026-03-19
GREAT STUDBAKER;3;0;0;8325.0;2026-04-05
GANOVO;1;0;0;2625.0;2026-03-01
KAZY MERITE;5;0;0;13675.0;2026-06-11
HELIOS D'ANCLEMAX;6;0;0;16625.0;2026-07-11
IN YOUR EYES;6;0;0;13609.0;2026-07-13
KAISER;4;2;0;10575.0;2026-07-03
GALAXIE DU HOME;4;0;0;10675.0;2026-06-06
JOKER DE CHOISEL;1;0;0;2450.0;2026-03-02
HIWI ROCQ;7;0;0;18225.0;2026-06-17
FALTO DES LANDIERS;2;0;0;4900.0;2026-05-09
ILLENC DES BOSC;2;0;0;4650.0;2026-03-12
NINDALF;6;0;0;14725.0;2026-05-27
NITBY;2;0;0;5175.0;2026-04-12
NAVY SEAL;5;3;0;13850.0;2026-06-18
NICKEL CHROME;6;1;0;14750.0;2026-06-27
MUST PLEIN CHENE;9;0;0;21700.0;2026-07-17
MARC AURELE;5;1;0;11400.0;2026-05-23
MAESTRO BLANC;6;0;0;15700.0;2026-07-17
