date;race_id;numero;score;resultat;p_marche_final
2026-02-03;20260203-R4C8;2;-7.34268;0;0.02501
2026-02-03;20260203-R4C8;3;-0.70492;0;0.03271
2026-02-03;20260203-R4C8;4;1.89937;0;0.08504
2026-02-03;20260203-R4C8;5;-0.48666;0;0.07731
2026-02-03;20260203-R4C8;6;0.46129;0;0.03037
2026-02-03;20260203-R4C8;7;8.07394;0;0.09345
2026-02-03;20260203-R4C8;8;3.6983;1;0.22984
2026-02-03;20260203-R4C8;9;0.87608;0;0.22984
2026-02-03;20260203-R4C8;10;-4.38551;0;0.02501
2026-02-03;20260203-R4C8;11;-2.48141;0;0.01394
2026-02-04;20260204-R3C1;1;1.65161;1;0.03378
2026-02-04;20260204-R3C1;2;4.21457;0;0.08706
2026-02-04;20260204-R3C1;3;-1.76828;0;0.08531
2026-02-04;20260204-R3C1;4;-4.17863;0;0.0563
2026-02-04;20260204-R3C1;5;2.86379;0;0.18359
2026-02-04;20260204-R3C1;6;0.42331;0;0.00728
2026-02-04;20260204-R3C1;7;-1.27203;0;0.18767
2026-02-04;20260204-R3C1;8;-3.85966;0;0.06496
2026-02-04;20260204-R3C1;9;3.87285;0;0.01408
2026-02-04;20260204-R3C1;10;-2.52328;0;0.00754
2026-02-04;20260204-R3C1;11;0.57575;0;0.27243
2026-02-04;20260204-R3C2;1;-6.11912;0;0.13314
2026-02-04;20260204-R3C2;2;2.38493;0;0.01613
2026-02-04;20260204-R3C2;3;-0.66959;0;0.06452
2026-02-04;20260204-R3C2;4;-9.69481;0;0.00892
2026-02-04;20260204-R3C2;5;1.97828;1;0.17846
2026-02-04;20260204-R3C2;6;1.85253;0;0.01997
2026-02-04;20260204-R3C2;7;1.01736;0;0.02467
2026-02-04;20260204-R3C2;8;5.85225;0;0.15533
2026-02-04;20260204-R3C2;9;-1.22974;0;0.07625
2026-02-04;20260204-R3C2;10;4.6279;0;0.3226
2026-02-04;20260204-R3C3;1;-0.14874;0;0.01154
2026-02-04;20260204-R3C3;2;-2.29755;1;0.08426
2026-02-04;20260204-R3C3;3;-2.11752;0;0.15898
2026-02-04;20260204-R3C3;4;-1.1244;0;0.0766
2026-02-04;20260204-R3C3;5;-4.72059;0;0.01359
2026-02-04;20260204-R3C3;6;4.34341;0;0.28086
2026-02-04;20260204-R3C3;7;6.18356;0;0.00968
2026-02-04;20260204-R3C3;8;-2.96492;0;0.04681
2026-02-04;20260204-R3C3;9;0.53724;0;0.02055
2026-02-04;20260204-R3C3;10;-0.46695;0;0.07021
2026-02-04;20260204-R3C3;11;-3.77195;0;0.0104
2026-02-04;20260204-R3C3;12;4.73549;0;0.0159
2026-02-04;20260204-R3C3;13;1.81292;0;0.20061
2026-02-04;20260204-R3C4;1;-0.74404;1;0.30283
2026-02-04;20260204-R3C4;2;-1.22431;0;0.08652
2026-02-04;20260204-R3C4;3;-2.52839;0;0.08565
2026-02-04;20260204-R3C4;4;3.76923;0;0.18433
2026-02-04;20260204-R3C4;5;0.00855;0;0.04463
2026-02-04;20260204-R3C4;6;-2.60478;0;0.03533
2026-02-04;20260204-R3C4;7;0.62168;0;0.02019
2026-02-04;20260204-R3C4;8;-0.70355;0;0.21741
2026-02-04;20260204-R3C4;9;0.5789;0;0.00922
2026-02-04;20260204-R3C4;10;2.8267;0;0.0139
2026-02-04;20260204-R3C6;1;-1.32693;0;0.03252
2026-02-04;20260204-R3C6;2;3.99727;0;0.08455
2026-02-04;20260204-R3C6;3;-2.26815;0;0.01386
2026-02-04;20260204-R3C6;4;-3.28973;0;0.11909
2026-02-04;20260204-R3C6;5;1.29976;0;0.08455
2026-02-04;20260204-R3C6;6;2.13223;0;0.14834
2026-02-04;20260204-R3C6;7;-4.59821;0;0.00666
2026-02-04;20260204-R3C6;8;3.42521;1;0.089
2026-02-04;20260204-R3C6;9;0.32808;0;0.1691
2026-02-04;20260204-R3C6;10;-1.24372;0;0.13637
2026-02-04;20260204-R3C6;11;0.884;0;0.08455
2026-02-04;20260204-R3C6;12;1.84265;0;0.00972
2026-02-04;20260204-R3C6;13;-1.18246;0;0.02168
2026-02-04;20260204-R3C7;1;14.74235;1;0.40114
2026-02-04;20260204-R3C7;2;-0.75851;0;0.108
2026-02-04;20260204-R3C7;3;-1.12734;0;0.00653
2026-02-04;20260204-R3C7;4;0.28431;0;0.02217
2026-02-04;20260204-R3C7;5;-0.38721;0;0.12388
2026-02-04;20260204-R3C7;6;6.11084;0;0.06017
2026-02-04;20260204-R3C7;7;-1.54648;0;0.02106
2026-02-04;20260204-R3C7;8;-2.43671;0;0.20057
2026-02-04;20260204-R3C7;9;-3.59923;0;0.00851
2026-02-04;20260204-R3C7;10;-1.66955;0;0.00968
2026-02-04;20260204-R3C7;11;-2.58063;0;0.00633
2026-02-04;20260204-R3C7;12;-3.2519;0;0.00589
2026-02-04;20260204-R3C7;13;-1.00557;0;0.01719
2026-02-04;20260204-R3C7;14;-2.77438;0;0.00887
2026-02-04;20260204-R3C8;1;0.23828;0;0.0198
2026-02-04;20260204-R3C8;2;2.54814;0;0.34052
2026-02-04;20260204-R3C8;3;1.99389;0;0.08687
2026-02-04;20260204-R3C8;4;-2.35204;0;0.02432
2026-02-04;20260204-R3C8;5;2.41197;0;0.12161
2026-02-04;20260204-R3C8;6;4.57098;0;0.10015
2026-02-04;20260204-R3C8;7;-3.22553;0;0.07094
2026-02-04;20260204-R3C8;8;3.208;0;0.09674
2026-02-04;20260204-R3C8;9;-1.23655;0;0.11351
2026-02-04;20260204-R3C8;10;-3.04953;0;0.00612
2026-02-04;20260204-R3C8;11;-2.37401;1;0.01064
2026-02-04;20260204-R3C8;12;-2.73359;0;0.00878
2026-02-04;20260204-R4C1;1;1.99843;0;0.01116
2026-02-04;20260204-R4C1;2;-2.85449;0;0.0265
2026-02-04;20260204-R4C1;3;3.35648;0;0.01663
2026-02-04;20260204-R4C1;4;-6.77466;0;0.11157
2026-02-04;20260204-R4C1;5;-2.24542;0;0.21198
2026-02-04;20260204-R4C1;6;3.61811;1;0.3533
2026-02-04;20260204-R4C1;7;4.64237;0;0.1247
2026-02-04;20260204-R4C1;8;-0.7651;0;0.053
2026-02-04;20260204-R4C1;9;-0.97571;0;0.09117
2026-02-04;20260204-R4C3;1;-0.682;0;0.01034
2026-02-04;20260204-R4C3;2;-3.93028;0;0.01928
2026-02-04;20260204-R4C3;3;-5.00063;0;0.00975
2026-02-04;20260204-R4C3;4;4.80434;0;0.2232
2026-02-04;20260204-R4C3;5;0.97821;0;0.07068
2026-02-04;20260204-R4C3;6;-7.26071;0;0.00558
2026-02-04;20260204-R4C3;7;-0.01074;0;0.18848
2026-02-04;20260204-R4C3;8;2.2503;1;0.05654
2026-02-04;20260204-R4C3;9;-6.43471;0;0.00449
2026-02-04;20260204-R4C3;10;-2.56255;0;0.03393
2026-02-04;20260204-R4C3;11;8.29276;0;0.05301
2026-02-04;20260204-R4C3;12;-3.36553;0;0.03141
2026-02-04;20260204-R4C3;13;12.18061;0;0.28272
2026-02-04;20260204-R4C3;14;0.74094;0;0.0106
2026-02-04;20260204-R4C4;1;-3.01046;0;0.01751
2026-02-04;20260204-R4C4;2;-5.54019;0;0.04002
2026-02-04;20260204-R4C4;3;-0.25345;0;0.06003
2026-02-04;20260204-R4C4;4;-0.25196;0;0.31128
2026-02-04;20260204-R4C4;5;6.5748;1;0.20499
2026-02-04;20260204-R4C4;6;-3.36958;0;0.02898
2026-02-04;20260204-R4C4;7;1.9358;0;0.15008
2026-02-04;20260204-R4C4;8;2.21788;0;0.02472
2026-02-04;20260204-R4C4;9;-3.75836;0;0.09236
2026-02-04;20260204-R4C4;10;5.45554;0;0.07004
2026-02-04;20260204-R4C6;1;-7.2322;0;0.00979
2026-02-04;20260204-R4C6;2;1.91112;0;0.09255
2026-02-04;20260204-R4C6;3;-5.46232;0;0.06549
2026-02-04;20260204-R4C6;4;-2.20061;0;0.02129
2026-02-04;20260204-R4C6;5;8.45788;0;0.12163
2026-02-04;20260204-R4C6;6;-2.19329;0;0.02747
2026-02-04;20260204-R4C6;7;3.35956;0;0.35476
2026-02-04;20260204-R4C6;8;-1.11202;0;0.02838
2026-02-04;20260204-R4C6;9;1.95144;0;0.08514
2026-02-04;20260204-R4C6;10;2.52045;1;0.19351
2026-02-04;20260204-R4C7;1;1.19947;0;0.14785
2026-02-04;20260204-R4C7;2;5.73647;1;0.31214
2026-02-04;20260204-R4C7;3;-5.77918;0;0.02161
2026-02-04;20260204-R4C7;4;-1.50518;0;0.05618
2026-02-04;20260204-R4C7;5;0.8085;0;0.01561
2026-02-04;20260204-R4C7;6;-4.53821;0;0.02719
2026-02-04;20260204-R4C7;7;-4.94799;0;0.22178
2026-02-04;20260204-R4C7;8;-1.06065;0;0.06483
2026-02-04;20260204-R4C7;9;2.70336;0;0.086
2026-02-04;20260204-R4C7;10;7.38342;0;0.04682
2026-02-04;20260204-R4C8;1;-1.06403;1;0.24949
2026-02-04;20260204-R4C8;2;4.2472;0;0.32625
2026-02-04;20260204-R4C8;3;3.3804;0;0.0499
2026-02-04;20260204-R4C8;4;0.71724;0;0.23563
2026-02-04;20260204-R4C8;5;-1.93756;0;0.02293
2026-02-04;20260204-R4C8;7;0.09133;0;0.08656
2026-02-04;20260204-R4C8;8;-5.43457;0;0.02925
2026-02-05;20260205-R1C1;1;0.53054;0;0.03521
2026-02-05;20260205-R1C1;2;-3.75041;0;0.0103
2026-02-05;20260205-R1C1;3;1.91924;0;0.05281
2026-02-05;20260205-R1C1;4;-6.52455;0;0.04225
2026-02-05;20260205-R1C1;5;-0.50552;0;0.01207
2026-02-05;20260205-R1C1;6;-0.92002;0;0.0169
2026-02-05;20260205-R1C1;7;9.15092;0;0.15364
2026-02-05;20260205-R1C1;8;8.37725;0;0.0845
2026-02-05;20260205-R1C1;9;4.32941;1;0.31296
2026-02-05;20260205-R1C1;10;-0.30687;0;0.03018
2026-02-05;20260205-R1C1;11;-5.49511;0;0.04447
2026-02-05;20260205-R1C1;12;-3.98194;0;0.02224
2026-02-05;20260205-R1C1;13;-1.43237;0;0.02914
2026-02-05;20260205-R1C1;14;4.8949;0;0.13413
2026-02-05;20260205-R1C1;16;-6.28545;0;0.0192
2026-02-05;20260205-R1C3;1;-1.56127;0;0.05629
2026-02-05;20260205-R1C3;2;-5.31495;0;0.00889
2026-02-05;20260205-R1C3;3;3.19915;0;0.30153
2026-02-05;20260205-R1C3;4;0.60065;0;0.02282
2026-02-05;20260205-R1C3;5;5.39305;0;0.16886
2026-02-05;20260205-R1C3;6;2.71352;0;0.01759
2026-02-05;20260205-R1C3;7;-2.57207;0;0.01206
2026-02-05;20260205-R1C3;8;-1.38722;0;0.04444
2026-02-05;20260205-R1C3;9;3.19749;0;0.03518
2026-02-05;20260205-R1C3;10;2.18885;0;0.01876
2026-02-05;20260205-R1C3;11;-0.41688;0;0.1723
2026-02-05;20260205-R1C3;12;-2.1558;0;0.01759
2026-02-05;20260205-R1C3;13;-5.38012;0;0.01384
2026-02-05;20260205-R1C3;14;-3.65226;1;0.08704
2026-02-05;20260205-R1C3;15;5.14786;0;0.02282
2026-02-05;20260205-R1C5;1;9.32006;0;0.12872
2026-02-05;20260205-R1C5;2;-2.17646;0;0.03923
2026-02-05;20260205-R1C5;3;14.93804;0;0.43359
2026-02-05;20260205-R1C5;4;-1.33833;1;0.08238
2026-02-05;20260205-R1C5;5;-3.29618;0;0.02746
2026-02-05;20260205-R1C5;6;-0.45386;0;0.00763
2026-02-05;20260205-R1C5;7;2.91279;0;0.08238
2026-02-05;20260205-R1C5;8;-3.73045;0;0.0206
2026-02-05;20260205-R1C5;9;-1.60238;0;0.01648
2026-02-05;20260205-R1C5;10;-6.16225;0;0.00729
2026-02-05;20260205-R1C5;11;4.00479;0;0.08238
2026-02-05;20260205-R1C5;12;-2.73532;0;0.03923
2026-02-05;20260205-R1C5;13;-4.53294;0;0.00416
2026-02-05;20260205-R1C5;14;-0.30691;0;0.01373
2026-02-05;20260205-R1C5;15;-1.58286;0;0.00905
2026-02-05;20260205-R1C5;16;-3.25774;0;0.00568
2026-02-05;20260205-R1C6;1;8.7818;0;0.06029
2026-02-05;20260205-R1C6;2;0.55731;0;0.11106
2026-02-05;20260205-R1C6;3;-0.63139;0;0.06029
2026-02-05;20260205-R1C6;4;1.42;0;0.02164
2026-02-05;20260205-R1C6;5;-2.50068;0;0.28136
2026-02-05;20260205-R1C6;6;0.47858;0;0.02814
2026-02-05;20260205-R1C6;7;1.47365;0;0.07034
2026-02-05;20260205-R1C6;8;0.67421;0;0.11406
2026-02-05;20260205-R1C6;9;1.13183;0;0.07673
2026-02-05;20260205-R1C6;10;-6.2567;0;0.05627
2026-02-05;20260205-R1C6;11;-2.86674;0;0.01688
2026-02-05;20260205-R1C6;12;-2.26186;1;0.10294
2026-02-05;20260205-R1C8;1;4.09543;0;0.10116
2026-02-05;20260205-R1C8;2;4.51746;0;0.13488
2026-02-05;20260205-R1C8;3;-4.43718;1;0.11802
2026-02-05;20260205-R1C8;4;3.03275;0;0.00759
2026-02-05;20260205-R1C8;5;-1.50503;0;0.04046
2026-02-05;20260205-R1C8;6;6.6686;0;0.24278
2026-02-05;20260205-R1C8;7;-1.46375;0;0.09039
2026-02-05;20260205-R1C8;8;5.81857;0;0.08851
2026-02-05;20260205-R1C8;9;-4.2646;0;0.06069
2026-02-05;20260205-R1C8;10;-2.09699;0;0.00841
2026-02-05;20260205-R1C8;11;-3.6897;0;0.02832
2026-02-05;20260205-R1C8;12;-2.98356;0;0.01931
2026-02-05;20260205-R1C8;13;-3.0493;0;0.01699
2026-02-05;20260205-R1C8;14;-0.64269;0;0.04249
2026-02-06;20260206-R1C1;1;8.4618;0;0.18936
2026-02-06;20260206-R1C1;2;2.31499;0;0.05326
2026-02-06;20260206-R1C1;3;-0.02812;1;0.08607
2026-02-06;20260206-R1C1;4;1.98466;0;0.18936
2026-02-06;20260206-R1C1;5;-2.12675;0;0.30432
2026-02-06;20260206-R1C1;6;-7.29533;0;0.01639
2026-02-06;20260206-R1C1;7;-1.41337;0;0.03043
2026-02-06;20260206-R1C1;8;-2.52022;0;0.02938
2026-02-06;20260206-R1C1;9;0.62236;0;0.10144
2026-02-06;20260206-R1C3;1;-2.05376;0;0.18736
2026-02-06;20260206-R1C3;2;6.13404;0;0.03513
2026-02-06;20260206-R1C3;3;-1.19612;0;0.01016
2026-02-06;20260206-R1C3;4;-0.02099;0;0.07665
2026-02-06;20260206-R1C3;5;-2.64728;0;0.06485
2026-02-06;20260206-R1C3;6;5.76184;0;0.02907
2026-02-06;20260206-R1C3;7;-0.19819;0;0.01338
2026-02-06;20260206-R1C3;8;-0.20681;0;0.01067
2026-02-06;20260206-R1C3;9;0.28853;0;0.15056
2026-02-06;20260206-R1C3;10;0.48606;1;0.01277
2026-02-06;20260206-R1C3;11;-8.09231;0;0.01721
2026-02-06;20260206-R1C3;12;-1.29816;0;0.01721
2026-02-06;20260206-R1C3;13;4.41002;0;0.27197
2026-02-06;20260206-R1C3;14;-2.10067;0;0.03123
2026-02-06;20260206-R1C3;15;-1.89362;0;0.02219
2026-02-06;20260206-R1C3;16;2.62742;0;0.04959
2026-02-06;20260206-R1C5;1;-0.69888;0;0.1415
2026-02-06;20260206-R1C5;2;-6.81493;0;0.00923
2026-02-06;20260206-R1C5;3;5.22111;0;0.04469
2026-02-06;20260206-R1C5;4;3.56184;0;0.12129
2026-02-06;20260206-R1C5;5;-0.86475;0;0.02123
2026-02-06;20260206-R1C5;6;-8.22439;0;0.01633
2026-02-06;20260206-R1C5;7;2.23213;0;0.02497
2026-02-06;20260206-R1C5;9;-1.495;0;0.03265
2026-02-06;20260206-R1C5;10;10.37417;0;0.44685
2026-02-06;20260206-R1C5;11;0.63003;0;0.11473
2026-02-06;20260206-R1C5;12;-3.92134;1;0.02653
2026-02-06;20260206-R1C6;1;-8.77557;0;0.01828
2026-02-06;20260206-R1C6;2;-1.83229;0;0.01828
2026-02-06;20260206-R1C6;3;-1.98932;0;0.02051
2026-02-06;20260206-R1C6;4;-1.91186;0;0.02156
2026-02-06;20260206-R1C6;5;0.23691;0;0.02803
2026-02-06;20260206-R1C6;6;2.35217;0;0.07645
2026-02-06;20260206-R1C6;7;-1.59625;0;0.03003
2026-02-06;20260206-R1C6;8;3.11745;0;0.06007
2026-02-06;20260206-R1C6;9;5.47275;0;0.07008
2026-02-06;20260206-R1C6;10;0.79969;0;0.20022
2026-02-06;20260206-R1C6;11;5.62691;1;0.40044
2026-02-06;20260206-R1C6;12;-1.50059;0;0.05606
2026-02-06;20260206-R1C8;1;-1.8805;0;0.02631
2026-02-06;20260206-R1C8;2;-1.1646;0;0.03238
2026-02-06;20260206-R1C8;3;-2.83273;0;0.00859
2026-02-06;20260206-R1C8;4;-2.74503;0;0.02005
2026-02-06;20260206-R1C8;5;0.55335;0;0.12382
2026-02-06;20260206-R1C8;6;-1.08346;0;0.01589
2026-02-06;20260206-R1C8;7;-1.65989;0;0.03119
2026-02-06;20260206-R1C8;8;2.76228;0;0.08771
2026-02-06;20260206-R1C8;9;0.72439;1;0.06014
2026-02-06;20260206-R1C8;10;3.86331;0;0.03661
2026-02-06;20260206-R1C8;11;-0.783;0;0.02005
2026-02-06;20260206-R1C8;12;-3.22349;0;0.04678
2026-02-06;20260206-R1C8;13;-2.35124;0;0.07017
2026-02-06;20260206-R1C8;14;5.14673;0;0.02339
2026-02-06;20260206-R1C8;15;2.15302;0;0.29034
2026-02-06;20260206-R1C8;16;2.52088;0;0.10658
2026-02-06;20260206-R2C1;1;-1.063;0;0.01345
2026-02-06;20260206-R2C1;2;-2.37969;0;0.05651
2026-02-06;20260206-R2C1;3;11.53533;0;0.11772
2026-02-06;20260206-R2C1;4;-0.71069;0;0.07063
2026-02-06;20260206-R2C1;5;-0.45379;1;0.35316
2026-02-06;20260206-R2C1;6;-2.00809;0;0.04709
2026-02-06;20260206-R2C1;7;-1.04366;0;0.03685
2026-02-06;20260206-R2C1;8;5.47397;0;0.03685
2026-02-06;20260206-R2C1;9;-7.77014;0;0.02119
2026-02-06;20260206-R2C1;10;0.64468;0;0.02231
2026-02-06;20260206-R2C1;11;1.51269;0;0.01926
2026-02-06;20260206-R2C1;12;3.57464;0;0.18835
2026-02-06;20260206-R2C1;14;-7.31226;0;0.01662
2026-02-06;20260206-R2C2;1;-1.33105;0;0.0883
2026-02-06;20260206-R2C2;2;0.34415;0;0.00865
2026-02-06;20260206-R2C2;3;-1.84105;0;0.27345
2026-02-06;20260206-R2C2;4;4.40484;0;0.0326
2026-02-06;20260206-R2C2;5;1.41913;0;0.04238
2026-02-06;20260206-R2C2;6;-2.63056;0;0.01884
2026-02-06;20260206-R2C2;7;-2.18488;0;0.07064
2026-02-06;20260206-R2C2;8;6.75472;0;0.11773
2026-02-06;20260206-R2C2;9;-7.21621;0;0.00764
2026-02-06;20260206-R2C2;10;4.15088;1;0.14615
2026-02-06;20260206-R2C2;11;1.76086;0;0.02174
2026-02-06;20260206-R2C2;12;-0.64801;0;0.04037
2026-02-06;20260206-R2C2;13;-4.93721;0;0.04037
2026-02-06;20260206-R2C2;14;1.9544;0;0.09115
2026-02-06;20260206-R2C3;1;6.49342;0;0.10117
2026-02-06;20260206-R2C3;2;-1.62759;0;0.11484
2026-02-06;20260206-R2C3;3;-4.28942;0;0.03269
2026-02-06;20260206-R2C3;4;-1.08418;0;0.0125
2026-02-06;20260206-R2C3;5;6.37892;0;0.24281
2026-02-06;20260206-R2C3;6;-1.74067;0;0.07726
2026-02-06;20260206-R2C3;7;7.66667;1;0.26558
2026-02-06;20260206-R2C3;8;3.57789;0;0.11642
2026-02-06;20260206-R2C3;9;-3.46448;0;0.0118
2026-02-06;20260206-R2C3;10;-1.53252;0;0.01268
2026-02-06;20260206-R2C3;11;-2.99065;0;0.00586
2026-02-06;20260206-R2C3;13;-7.38739;0;0.00639
2026-02-06;20260206-R2C6;1;7.28537;1;0.01069
2026-02-06;20260206-R2C6;2;11.52467;0;0.42206
2026-02-06;20260206-R2C6;3;-1.67883;0;0.05276
2026-02-06;20260206-R2C6;4;-1.82621;0;0.01876
2026-02-06;20260206-R2C6;5;1.06779;0;0.16551
2026-02-06;20260206-R2C6;6;-3.3585;0;0.09077
2026-02-06;20260206-R2C6;7;-4.95621;0;0.00659
2026-02-06;20260206-R2C6;8;1.99908;0;0.10294
2026-02-06;20260206-R2C6;9;0.29769;0;0.0402
2026-02-06;20260206-R2C6;10;-5.54694;0;0.05628
2026-02-06;20260206-R2C6;11;2.15092;0;0.01126
2026-02-06;20260206-R2C6;12;-2.80856;0;0.0126
2026-02-06;20260206-R2C6;13;-4.15028;0;0.00959
2026-02-06;20260206-R2C7;1;-4.58093;0;0.0057
2026-02-06;20260206-R2C7;2;5.97828;0;0.41924
2026-02-06;20260206-R2C7;3;0.46159;0;0.11646
2026-02-06;20260206-R2C7;4;-3.82508;1;0.08556
2026-02-06;20260206-R2C7;6;-2.97612;0;0.13975
2026-02-06;20260206-R2C7;7;2.54505;0;0.01233
2026-02-06;20260206-R2C7;8;4.43343;0;0.03225
2026-02-06;20260206-R2C7;9;-2.08422;0;0.04413
2026-02-06;20260206-R2C7;10;3.69133;0;0.03993
2026-02-06;20260206-R2C7;11;-2.32085;0;0.00693
2026-02-06;20260206-R2C7;12;-3.02837;0;0.01048
2026-02-06;20260206-R2C7;13;0.90437;0;0.02795
2026-02-06;20260206-R2C7;14;-2.92605;0;0.0127
2026-02-06;20260206-R2C7;15;0.44305;0;0.02329
2026-02-06;20260206-R2C7;16;3.28453;0;0.02329
2026-02-07;20260207-R1C2;1;-6.93979;0;0.01363
2026-02-07;20260207-R1C2;2;0.98805;0;0.06035
2026-02-07;20260207-R1C2;3;-0.91733;0;0.04224
2026-02-07;20260207-R1C2;4;1.12519;0;0.13627
2026-02-07;20260207-R1C2;5;3.41017;0;0.05632
2026-02-07;20260207-R1C2;6;-3.50522;0;0.0264
2026-02-07;20260207-R1C2;7;-0.03691;1;0.26402
2026-02-07;20260207-R1C2;8;6.11485;0;0.17242
2026-02-07;20260207-R1C2;9;-0.23902;0;0.22834
2026-02-07;20260207-R1C3;1;2.6748;0;0.03245
2026-02-07;20260207-R1C3;2;5.57903;1;0.16876
2026-02-07;20260207-R1C3;3;-1.20606;0;0.01406
2026-02-07;20260207-R1C3;4;-0.73814;0;0.01068
2026-02-07;20260207-R1C3;5;5.0915;0;0.40181
2026-02-07;20260207-R1C3;6;-1.44697;0;0.05625
2026-02-07;20260207-R1C3;7;-4.49506;0;0.06027
2026-02-07;20260207-R1C3;8;-6.6933;0;0.02411
2026-02-07;20260207-R1C3;9;3.71329;0;0.06027
2026-02-07;20260207-R1C3;10;-1.78995;0;0.02281
2026-02-07;20260207-R1C3;11;-5.72392;0;0.01082
2026-02-07;20260207-R1C3;12;9.08405;0;0.10958
2026-02-07;20260207-R1C3;13;-4.04927;0;0.02813
2026-02-07;20260207-R1C4;1;-5.10705;0;0.03125
2026-02-07;20260207-R1C4;2;5.30332;0;0.26369
2026-02-07;20260207-R1C4;3;-5.48305;0;0.04688
2026-02-07;20260207-R1C4;4;-4.23712;0;0.02164
2026-02-07;20260207-R1C4;5;2.62644;0;0.08438
2026-02-07;20260207-R1C4;6;11.05929;1;0.06027
2026-02-07;20260207-R1C4;7;0.22583;0;0.12409
2026-02-07;20260207-R1C4;8;-0.97413;0;0.03375
2026-02-07;20260207-R1C4;9;0.11245;0;0.01042
2026-02-07;20260207-R1C4;10;1.72049;0;0.01563
2026-02-07;20260207-R1C4;11;-5.95017;0;0.01563
2026-02-07;20260207-R1C4;12;-3.68709;0;0.0074
2026-02-07;20260207-R1C4;13;-1.3481;0;0.00527
2026-02-07;20260207-R1C4;14;1.37436;0;0.01188
2026-02-07;20260207-R1C4;15;-0.18306;0;0.01962
2026-02-07;20260207-R1C4;16;4.54759;0;0.24818
2026-02-07;20260207-R1C5;2;2.81996;0;0.07627
2026-02-07;20260207-R1C5;3;-0.50371;0;0.13982
2026-02-07;20260207-R1C5;4;-3.25289;1;0.05243
2026-02-07;20260207-R1C5;5;-6.72657;0;0.01398
2026-02-07;20260207-R1C5;6;2.91532;0;0.0856
2026-02-07;20260207-R1C5;7;-3.52416;0;0.03995
2026-02-07;20260207-R1C5;8;1.18644;0;0.03227
2026-02-07;20260207-R1C5;9;4.50542;0;0.17121
2026-02-07;20260207-R1C5;10;-1.66506;0;0.02893
2026-02-07;20260207-R1C5;11;9.0262;0;0.34955
2026-02-07;20260207-R1C5;12;-4.78095;0;0.00999
2026-02-07;20260207-R1C6;1;-3.17479;0;0.01506
2026-02-07;20260207-R1C6;2;2.01469;0;0.02108
2026-02-07;20260207-R1C6;3;2.12066;0;0.08433
2026-02-07;20260207-R1C6;4;-6.42887;0;0.04685
2026-02-07;20260207-R1C6;5;0.95329;0;0.09475
2026-02-07;20260207-R1C6;6;-0.85757;0;0.02279
2026-02-07;20260207-R1C6;7;1.42023;1;0.24803
2026-02-07;20260207-R1C6;8;3.48973;0;0.2811
2026-02-07;20260207-R1C6;9;3.63274;0;0.10541
2026-02-07;20260207-R1C6;10;-0.86698;0;0.02162
2026-02-07;20260207-R1C6;11;-0.05963;0;0.04961
2026-02-07;20260207-R1C6;12;-2.24349;0;0.00937
2026-02-07;20260207-R1C7;1;-0.66807;0;0.02502
2026-02-07;20260207-R1C7;2;-2.86979;0;0.0709
2026-02-07;20260207-R1C7;3;-0.07119;0;0.03699
2026-02-07;20260207-R1C7;4;-2.49031;0;0.08956
2026-02-07;20260207-R1C7;5;-6.63086;0;0.16362
2026-02-07;20260207-R1C7;6;-6.86407;0;0.02578
2026-02-07;20260207-R1C7;7;7.57592;0;0.13505
2026-02-07;20260207-R1C7;8;11.15386;1;0.21816
2026-02-07;20260207-R1C7;9;2.99667;0;0.15756
2026-02-07;20260207-R1C7;10;-2.13217;0;0.07735
2026-02-07;20260207-R1C9;1;-1.95593;0;0.13008
2026-02-07;20260207-R1C9;2;3.83308;0;0.17989
2026-02-07;20260207-R1C9;3;-5.5178;0;0.01243
2026-02-07;20260207-R1C9;4;-5.13349;0;0.00837
2026-02-07;20260207-R1C9;5;-3.34186;1;0.14092
2026-02-07;20260207-R1C9;6;-0.04538;0;0.00961
2026-02-07;20260207-R1C9;7;3.38327;0;0.07046
2026-02-07;20260207-R1C9;8;1.29021;0;0.08716
2026-02-07;20260207-R1C9;9;9.24559;0;0.17255
2026-02-07;20260207-R1C9;10;-4.73076;0;0.03523
2026-02-07;20260207-R1C9;11;-5.73788;0;0.02349
2026-02-07;20260207-R1C9;12;7.20911;0;0.08455
2026-02-07;20260207-R1C9;13;-1.41852;0;0.01799
2026-02-07;20260207-R1C9;14;2.92037;0;0.02727
2026-02-07;20260207-R3C1;1;-1.68413;0;0.11795
2026-02-07;20260207-R3C1;2;8.59963;0;0.44075
2026-02-07;20260207-R3C1;3;5.9932;0;0.04187
2026-02-07;20260207-R3C1;4;-1.3201;1;0.10876
2026-02-07;20260207-R3C1;5;-5.1141;0;0.02791
2026-02-07;20260207-R3C1;6;1.32199;0;0.04926
2026-02-07;20260207-R3C1;7;2.46006;0;0.06979
2026-02-07;20260207-R3C1;8;-2.23397;0;0.01214
2026-02-07;20260207-R3C1;9;2.0572;0;0.06442
2026-02-07;20260207-R3C1;10;-2.00569;0;0.01947
2026-02-07;20260207-R3C1;11;-7.9994;0;0.00963
2026-02-07;20260207-R3C1;12;-0.07469;0;0.03806
2026-02-07;20260207-R3C2;1;-0.0365;0;0.01322
2026-02-07;20260207-R3C2;2;0.04103;0;0.0184
2026-02-07;20260207-R3C2;3;-0.91408;0;0.02351
2026-02-07;20260207-R3C2;4;-2.32724;0;0.01176
